Localidad,Sucursal,Direccion
VICTORIA,POLIRUBRO/ MULTIVENTAS,25 DE MAYO Y JUNIN  0
VICTORIA,LOCUTORIO/ CIBER,A BARTOLONI 522
VICTORIA,MINIMERCADO / ALMACEN Y AFINES,AMERICA  0
VICTORIA,KIOSCO/ MAXIKIOSCO,PRES HIPOLITO YRIGOYEN 549
VICTORIA,TELEFONIA CELULAR Y ACCESORIOS,PRES JUAN DOMINGO PERON 501
VICTORIA,KIOSCO/ MAXIKIOSCO,SUIPACHA 9
