Localidad,Sucursal,Direccion
PASO DE LOS LIBRES,LIBRERIA / JUGUETERIA / COTILLON,100 VIV. Mz E C 17  0
PASO DE LOS LIBRES,LIBRERIA / JUGUETERIA / COTILLON-SUCURSAL CON RETIRO DE EFECTIVO,AV GRAL MADARIAGA 640
PASO DE LOS LIBRES,OTROS,BELGRANO  1553
PASO DE LOS LIBRES,POLIRUBRO/ MULTIVENTAS,MAESTRO MELOGNO 1134
