Localidad,Sucursal,Direccion
BELL VILLE,FINANCIERA-SUCURSAL CON RETIRO DE EFECTIVO,AV PRES J FIGUEROA ALCORTA 297
BELL VILLE,FINANCIERA-SUCURSAL CON RETIRO DE EFECTIVO,CORDOBA 651
