Localidad,Sucursal,Direccion
CORONEL PRINGLES,KIOSCO/ MAXIKIOSCO,AV. ARTURO FRONDIZI N°1211 	  1211
CORONEL PRINGLES,LOCUTORIO/ CIBER,CALLE 8  1086
