Localidad,Sucursal,Direccion
SALTO DE LAS ROSAS,AGENCIA DE LOTERIA,RUTA 143  SALTO  DE  LAS  ROSAS. 0
SALTO DE LAS ROSAS,TELEFONIA CELULAR Y ACCESORIOS,RUTA 143 S/N  0
