Localidad,Sucursal,Direccion
HAEDO,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,GERONIMO L FASSOLA 16
HAEDO,MINIMERCADO / ALMACEN Y AFINES-SUCURSAL CON RETIRO DE EFECTIVO,PTE PERON 2398
