Localidad,Sucursal,Direccion
SENILLOSA,LIBRERIA / JUGUETERIA / COTILLON,CORDOBA 330
SENILLOSA,AGENCIA DE SEGUROS,FONAVI 25O VIV B 172 P CAS 250
