IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
3194,6349389,TELECENTRO PLAZA,URQUIZA E INDEPENDENCIA,LA PAZ,Córdoba,0,1,1,0,Lun. a Vie. 08:00hs a 13:00hs y 17:00hs a 20:30hs,Sáb. 08:00hs a 13:00hs y 17:00hs a 20:30hs,,-32.22839,-65.050049
6383,,CORREO LA PAZ (XO),PTE BERNARDINO RIVADAVIA  1,LA PAZ,Córdoba,1,0,0,0,Lun. a Vie. 0800 A 1300 1700 A 1900,,,-32.218153,-65.047915
