IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
343,9902122,CORREO LOS POLVORINES,25 DE MAYO 2639,LOS POLVORINES,Buenos Aires,1,0,1,0,Lun. a Vie. 10:00hs a 18:00hs ,,,-34.5006992,-58.69435969
1464,90003036,WAL MART MALVINAS ARGENTINAS,YATASTO Y RUTA 197 LOC 3,LOS POLVORINES,Buenos Aires,1,1,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 08:00hs a 22:00hs ,-34.499824,-58.71025
2619,5319135,CARREFOUR EXPRESS (0438),25 DE MAYO 2650,LOS POLVORINES,Buenos Aires,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.500189,-58.694758
4792,10349125,SERVICIOS POLVORINES,SAN MARTIN 2683,LOS POLVORINES,Buenos Aires,1,1,1,0,Lun. a Vie. 08:00hs a 20:30hs ,Sáb. 08:00hs a 19:00hs ,,-34.499413,-58.69534
4805,10249992,AGENCIA REY POLVORINES,INGENIERO HUERGO 3295,LOS POLVORINES,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,Sáb. 09:00hs a 12:00hs ,,-34.49921,-58.691997
5408,8159396,AGL AMV BROKERS,AV PTE PERON 2605,LOS POLVORINES,Buenos Aires,0,0,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-34.533753,-58.723649
