IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
773,9902608,CORREO APOSTOLES,SARMIENTO 334,APOSTOLES,Misiones,1,0,1,0,Lun. a Vie. 08:00hs a 13:00hs y 16:00hs a 19:00hs,,,-27.912804,-55.75628
1509,8118001,COREFIN (APOSTOLES),BELGRANO 1030,APOSTOLES,Misiones,0,0,1,0,Lun. a Vie. 08:00hs a 12:30hs y 16:30hs a 20:30hs,Sáb. 08:30hs a 12:30hs ,,-27.911843,-55.750475
2251,6149286,DESPENSA MANUEL,SENYCZYN 154,APOSTOLES,Misiones,0,1,1,0,Lun. a Vie. 08:00hs a 12:30hs y 16:00hs a 21:30hs,Sáb. 08:00hs a 12:30hs y 16:00hs a 21:30hs,,-27.924351,-55.765647
4063,11949447,MAXIQUIOSCO EXPO,MITRE Y PUEYRREDON,APOSTOLES,Misiones,0,1,1,0,Lun. a Vie. 08:00hs a 12:30hs y 16:00hs a 20:30hs,Sáb. 08:00hs a 13:00hs ,,-27.909265,-55.754912
4110,11949454,TIENDA KENI,AV. INT. GELABERT 1833,APOSTOLES,Misiones,0,1,1,0,Lun. a Vie. 08:30hs a 12:30hs y 16:00hs a 20:30hs,Sáb. 08:30hs a 12:30hs ,,-27.914155,-55.754937
4195,10249915,AGENCIA LOTERIAS 325,9 DE JULIO 594,APOSTOLES,Misiones,1,1,1,0,Lun. a Vie. 07:30hs a 13:30hs y 15:30hs a 20:30hs,Sáb. 07:30hs a 13:30hs y 15:30hs a 20:30hs,,-27.912629,-55.753055
3996,10249894,AG DE LOTERIAS LA BRUJITA DE LA SUERTE,AV. PRIMEROS COLONOS 2082,APOSTOLES,Misiones,0,1,1,0,Lun. a Vie. 08:30hs a 13:00hs y 16:00hs a 20:30hs,Sáb. 08:30hs a 13:00hs y 16:00hs a 20:30hs,,-27.898649,-55.744784
