IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
739,9902572,CORREO FRIAS,CARLOS MONTI Y EVA PERON,FRIAS,Santiago del Estero,1,0,1,0,Lun. a Vie. 08:00hs a 13:00hs y 17:00hs a 20:00hs,,,-28.637613,-65.131875
1964,6949352,LIBRERIA Y FOTOCOPIADORA PANTOJA,1 DE MAYO 523,FRIAS,Santiago del Estero,0,1,1,0,Lun. a Vie. 08:00hs a 14:00hs y 18:00hs a 24:00hs,,,-28.62466025,-65.13552292
2843,7649019,DEVI SHAMA,ALVEAR 65 LOC 4,FRIAS,Santiago del Estero,0,1,1,0,Lun. a Vie. 08:00hs a 13:00hs y 17:00hs a 22:00hs,Sáb. 08:00hs a 13:00hs y 17:00hs a 22:00hs,Dom. 08:00hs a 13:00hs y 17:00hs a 22:00hs,-28.636742,-65.132852
3810,12349008,MAXIKIOSKO EL JOACO,RIVADAVIA 20,FRIAS,Santiago del Estero,0,1,1,0,Lun. a Vie. 08:30hs a 12:30hs y 16:00hs a 21:00hs,,,-28.637774,-65.12948
4636,11649347,MAXIKIOSKO YANILUZ I,ALVEAR 671,FRIAS,Santiago del Estero,0,1,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 08:00hs a 22:00hs ,-28.630276,-65.131529
