IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
140,6949137,LIBRERIA Y JUGUETERIA YERRI,SAN MARTIN 129,CORRAL DE BUSTOS,Córdoba,0,1,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:00hs a 20:00hs,Sáb. 08:30hs a 12:30hs y 16:30hs a 19:30hs,,-33.286626,-62.188601
3456,9749247,EL NEGOCIO DE LA ESQUINA,SAN LUIS 99,CORRAL DE BUSTOS,Córdoba,0,1,1,0,Lun. a Vie. 09:00hs a 12:00hs y 17:00hs a 21:00hs,,,-33.282584,-62.195479
3462,12049844,COMO EN CASA 2,EDISON 377,CORRAL DE BUSTOS,Córdoba,0,1,1,0,Lun. a Vie. 08:30hs a 12:30hs y 16:00hs a 20:00hs,,,-33.285466,-62.188278
4377,12449172,KIOSCO MIX (CRS),25 DE MAYO 215,CORRAL DE BUSTOS,Córdoba,1,1,1,0,Lun. a Vie. 08:30hs a 12:00hs y 16:30hs a 21:00hs,Sáb. 08:30hs a 12:00hs y 16:30hs a 21:00hs,,-33.28683,-62.187315
4461,9902907,CORREO CORRAL DE BUSTOS,CORDOBA 470,CORRAL DE BUSTOS,Córdoba,1,0,1,0,Lun. a Vie. 08:00hs a 13:00hs y 17:00hs a 20:00hs,,,-33.282719,-62.185192
5460,8159420,AGL SEGUROS ORGANIZACION FERNANDEZ,25 DE MAYO 164,CORRAL DE BUSTOS,Córdoba,0,0,1,0,Lun. a Vie. 08:30hs a 12:30hs y 15:30hs a 19:30hs,Sáb. 09:00hs a 12:00hs ,,-33.283238,-62.187204
