IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
4732,8949557,TELECENTRO TERMINAL,RUTA 66 INTERSECC RUTA 9 LOC 18/19,SAN SALVADOR DE JUJUY,Jujuy,0,1,1,0,Lun. a Vie. 07:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,,-24.208422,-65.29858
4808,10049035,DINERO FULL - ELECTROMAS,SENADOR PEREZ 398,SAN SALVADOR DE JUJUY,Jujuy,1,1,1,0,Lun. a Vie. 09:00hs a 14:00hs ,,,-24.184407,-65.308322
5679,8759061,AGL SEGUROS A&V,AV.ALTE BROWN 156,SAN SALVADOR DE JUJUY,Jujuy,0,0,1,0,Lun. a Vie. 08:00hs a 13:00hs y 16:00hs a 21:00hs,Sáb. 08:00hs a 13:00hs ,,-24.191684,-65.290973
5681,8002017,SICOM DRUGSTORE GABY,68 VIV. MZA AP4 LOTE 5,SAN SALVADOR DE JUJUY,Jujuy,0,0,1,0,Lun. a Vie. 09:00hs a 14:00hs ,Sáb. 17:00hs a 22:00hs ,,-24.179491,-65.333507
5747,11649355,KRONOS,AV FLOR DEL PAGO 1034-CAMPO VERDE,SAN SALVADOR DE JUJUY,Jujuy,1,1,1,0,Lun. a Vie. 09:00hs a 13:00hs y 15:00hs a 22:00hs,Sáb. 09:00hs a 13:00hs y 15:00hs a 22:00hs,Dom. 10:00hs a 13:00hs y 15:00hs a 22:00hs,-24.16471,-65.290906
5093,9749334,SARTEN DE ESTHER II,AV.ILLIA 474,SAN SALVADOR DE JUJUY,Jujuy,0,1,1,0,Lun. a Vie. 08:00hs a 20:00hs ,,,-24.168846,-65.319991
5196,9749338,SARTEN DE ESTHER,SENADOR PEREZ 215,SAN SALVADOR DE JUJUY,Jujuy,1,1,1,0,Lun. a Vie. 08:00hs a 13:00hs y 16:00hs a 20:00hs,Sáb. 08:00hs a 13:00hs ,,-24.186621,-65.307971
5889,11949614,FOTOCOPIAS MORE,CABO 1¿BRASICH 450 (281 VIV),SAN SALVADOR DE JUJUY,Jujuy,1,1,1,0,Lun. a Vie. 08:00hs a 12:00hs y 17:00hs a 21:00hs,Sáb. 08:00hs a 12:00hs y 17:00hs a 21:00hs,Dom. 08:00hs a 12:00hs y 17:00hs a 21:00hs,-24.232687,-65.268714
5389,90049121,VENTA DE PASAJES JUJUY,LEANDRO ALEM 974-LOC17 GALERIA MIDAS,SAN SALVADOR DE JUJUY,Jujuy,1,0,1,0,Lun. a Vie. 08:00hs a 14:00hs y 16:00hs a 22:00hs,Sáb. 08:00hs a 14:00hs ,,-24.191963,-65.301953
6065,8749309,LAS YUNGAS,JOSE DE LA IGLESIA  1940,SAN SALVADOR DE JUJUY,Jujuy,1,1,1,0,Lun. a Vie. 08:00hs a 13:00hs y 16:00hs a 21:00hs,Sáb. 09:00hs a 13:00hs ,,-24.190858,-65.314654
4877,11149065,ESTUDIO ARTAZA,MARCONI 151,SAN SALVADOR DE JUJUY,Jujuy,1,1,1,0,Lun. a Vie. 08:00hs a 20:00hs ,Sáb. 08:00hs a 13:00hs ,,-24.1911,-65.310867
5601,8749265,SERVICIOS SAN GABRIEL,LISANDRO DE LA TORRE 924,SAN SALVADOR DE JUJUY,Jujuy,1,1,1,0,Lun. a Vie. 08:00hs a 13:00hs y 17:00hs a 22:00hs,Sáb. 08:00hs a 13:00hs ,,-24.192886,-65.301693
