IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
336,9902115,CORREO VICTORIA (BA),AV. PTE. PERON 2579,VICTORIA,Buenos Aires,1,0,1,0,Lun. a Vie. 10:00hs a 18:00hs ,,,-34.449331,-58.544327
2614,5319130,CARREFOUR EXPRESS (0431),AV. PERON 3283,VICTORIA,Buenos Aires,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.453682,-58.538093
2644,10249686,AGENCIA EL REY DE LA SUERTE 10,URUGUAY 2299,VICTORIA,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 20:00hs ,Sáb. 09:00hs a 20:00hs ,,-34.462138,-58.547043
2646,10249689,AGENCIA EL REY DE LA SUERTE 13,URUGUAY 4835,VICTORIA,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 20:00hs ,Sáb. 09:00hs a 20:00hs ,,-34.474006,-58.571709
2647,10249690,AGENCIA EL REY DE LA SUERTE 14,URUGUAY 1503,VICTORIA,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 20:00hs ,Sáb. 09:00hs a 20:00hs ,,-34.458332,-58.539092
4279,10249924,AGENCIA EL TIGRE DE LA SUERTE,AV. PERON 2741,VICTORIA,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 17:00hs ,,,-34.450546,-58.542809
