IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
1265,6449163,MUTUAL ARROYITO FILIAL EL TIO,AV. INDEPENDENCIA 516,EL TIO,Córdoba,0,1,1,0,Lun. a Vie. 08:00hs a 12:30hs ,,,-31.38444,-62.830124
6275,,CORREO EL TIO,25 DE MAYO  631,EL TIO,Córdoba,1,0,0,0,Lun. a Vie. 0800 A 1300 1700 A 1900,,,-31.383854,-62.828412
