IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
1195,7049437,SERVI COMPRAS TEODORO TORRE S.A.,GUEMES 127,DARREGUEIRA,Buenos Aires,0,0,1,0,Lun. a Vie. 07:00hs a 22:00hs ,Sáb. 07:00hs a 22:00hs ,Dom. 07:00hs a 22:00hs ,-37.68943,-63.159043
4135,6149342,MERCADITO ROCI - AND,DAMICO 270,DARREGUEIRA,Buenos Aires,0,1,1,0,Lun. a Vie. 08:30hs a 12:30hs y 17:00hs a 21:00hs,Sáb. 09:00hs a 13:00hs y 17:00hs a 21:30hs,,-37.691263,-63.155969
6256,,CORREO DARREGUEIRA,NIEHAUS PADRE  195,DARREGUEIRA,Buenos Aires,1,0,0,0,Lun. a Vie. 0900 A 1700,,,-37.687938,-63.163238
