IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
1869,7549822,MINISHOPING YANI,ESPANA 261,BELTRAN,Santiago del Estero,0,1,1,0,Lun. a Vie. 08:00hs a 13:00hs y 17:00hs a 21:30hs,Sáb. 09:00hs a 13:00hs y 17:00hs a 21:30hs,Dom. 09:00hs a 12:00hs ,-27.827153,-64.060136
6163,,CORREO BELTRAN,ESPANA  60,BELTRAN,Santiago del Estero,1,0,0,0,Lun. a Vie. 0800 A 1300 1700 A 1900,,,-27.829469,-64.06167
