IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
3316,11849189,FARMACIA DE LA NUEVA ESQUINA,MAXIMO PAZ 1084,LANUS,Buenos Aires,0,1,1,0,Lun. a Vie. 10:00hs a 18:00hs ,Sáb. 10:00hs a 13:00hs ,,-34.69151,-58.400088
3395,11949282,MIS AMORES,MORENO 160,LANUS,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-34.701343,-58.394087
3745,11849205,FARMACIA MARZANO,25 DE MAYO 1900,LANUS,Buenos Aires,0,0,1,0,Lun. a Vie. 09:00hs a 20:00hs ,,,-34.698955,-58.420207
3757,7559021,AGL MAXIKIOSCO VALENJARA,9 DE SEPTIEMBRE 4434,LANUS,Buenos Aires,0,0,1,0,Lun. a Vie. 09:00hs a 19:00hs ,,,-34.721696,-58.402925
3637,10249836,EL REY,RECONDO 1135,LANUS,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-34.71272,-58.447759
3645,10249839,AGENCIA EL MAGO,29 SEPTEIMBRE 2014,LANUS,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 19:30hs ,,,-34.707677,-58.390308
4117,11949456,KIOSCO LA MONY,COLOMBIA 1238,LANUS,Buenos Aires,1,1,1,0,Lun. a Vie. 08:00hs a 20:00hs ,Sáb. 09:00hs a 14:00hs ,,-34.682529,-58.392217
4389,90049066,PLAZA VEA LANUS,AV. HIPOLITO YRIGOYEN 4174,LANUS,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,Sáb. 09:00hs a 13:00hs ,,-34.703185,-58.391801
4712,5249115,AQUI ENERGY,MADARIAGA 898,LANUS,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,,,-34.706644,-58.371437
4715,10349116,PAGO CENTER LANUS,AV. H. YRIGOYEN 3919,LANUS,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 17:00hs ,,,-34.700553,-58.392056
5841,11649356,CYBER CHUCHO III,EVA PERON 4335,LANUS,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 08:00hs a 13:30hs ,,-34.695986,-58.439074
5633,90001240,C.S. LANUS ESTE,ONCATIVIO 1957,LANUS,Buenos Aires,1,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,Sáb. 09:00hs a 12:30hs ,,-34.709926,-58.386599
