IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
4425,12449188,SUPER TODO MAXIKIOSCO,PENALOZA 15,NEUQUEN,Neuquén,1,1,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 09:00hs a 13:30hs y 16:30hs a 20:30hs,,-38.954938,-68.080001
4514,10249952,AGENCIA 059 NEQUEN,MITRE 521,NEUQUEN,Neuquén,0,1,1,0,Lun. a Vie. 09:00hs a 13:30hs y 16:30hs a 20:30hs,Sáb. 09:00hs a 13:30hs y 16:30hs a 20:30hs,,-41.134294,-71.302353
4809,10049036,DINERO FULL - ELECTROMAS,LA PAMPA 257,NEUQUEN,Neuquén,0,1,1,0,Lun. a Vie. 09:00hs a 15:00hs ,,,-38.957732,-68.062136
4612,8749189,SERVICIO DE PAGO OESTE - GUSTAVO LOPEZ,GODOY 1205,NEUQUEN,Neuquén,0,1,1,0,Lun. a Vie. 09:00hs a 13:00hs y 13:30hs a 18:00hs,Sáb. 09:00hs a 13:00hs y 13:30hs a 18:00hs,,-38.941624,-68.117335
5764,90001244,C.S. ALTO NEUQUEN III,HIPOLITO YRIGOYEN 16,NEUQUEN,Neuquén,1,1,1,0,Lun. a Vie. 08:00hs a 18:00hs ,Sáb. 09:00hs a 14:00hs ,,-38.954924,-68.060748
5768,90001246,C.S. DELEGACION MUNICIPAL PROGRESO,ANTARTIDA ARGENTINA 2389,NEUQUEN,Neuquén,1,1,1,0,Lun. a Vie. 07:00hs a 15:00hs ,,,-38.947175,-68.09224
5772,90001247,C.S. DELEGACION MUNICIPAL ALTO GODOY,ANGEL NOVELLA 4255,NEUQUEN,Neuquén,1,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,Sáb. 09:00hs a 12:30hs ,,-38.934504,-68.118048
5776,12449374,SUPERTODO MAXIKIOSCO II,SARMIENTO 1055,NEUQUEN,Neuquén,0,1,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 09:00hs a 16:30hs y 13:30hs a 20:30hs,,-38.956972,-68.074262
5789,8159502,AGL SEGUROS TRIUNFO NQN,MENDOZA 76,NEUQUEN,Neuquén,0,0,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-38.954295,-68.053608
5859,8159571,AGL SEGUROS GIAQUINTA,SAN MARTIN 4147,NEUQUEN,Neuquén,0,0,1,0,Lun. a Vie. 09:00hs a 12:30hs y 16:00hs a 20:00hs,,,-38.954627,-68.116695
5250,90001220,C.S. ALTO NEUQUEN II,SANTA FE 50,NEUQUEN,Neuquén,1,1,1,0,Lun. a Vie. 07:00hs a 21:00hs ,Sáb. 07:00hs a 21:00hs ,,-38.954584,-68.05607
6013,8159593,AGL SEGUROS SAN CRISTOBAL,INDEPENDENCIA 396,NEUQUEN,Neuquén,0,0,1,0,Lun. a Vie. 09:00hs a 17:00hs ,,,-38.954993,-68.053675
6066,10349156,GESTIONES MONTOYA,PERITO MORENO 524,NEUQUEN,Neuquén,1,1,1,0,Lun. a Vie. 09:00hs a 12:30hs y 16:30hs a 19:00hs,,,-38.958162,-68.051623
5620,8749268,TEAM WORK II,IRIGOYEN 185,NEUQUEN,Neuquén,1,1,1,0,Lun. a Vie. 08:30hs a 20:00hs ,Sáb. 09:00hs a 20:00hs ,,-39.946776,-71.076842
5628,6427042,COOP OBRERA NEUQUEN (124),DR. RAMON 3950,NEUQUEN,Neuquén,0,0,1,0,Lun. a Vie. 08:00hs a 21:30hs ,Sáb. 08:00hs a 21:30hs ,Dom. 08:00hs a 21:30hs ,-38.941802,-68.113643
