IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
3368,8159002,AGL IMG ADMINISTRADORA DE RIESGO,19 DE MAYO 899,BAHIA BLANCA,Buenos Aires,0,0,1,0,Lun. a Vie. 09:00hs a 15:00hs ,,,-38.707036,-62.258507
3790,11949365,EL ENCUENTRO,MORENO 1770,BAHIA BLANCA,Buenos Aires,0,1,1,0,Lun. a Vie. 10:00hs a 14:30hs y 17:00hs a 20:00hs,,,-38.733554,-62.287165
3797,9849151,MINIMERCADO LA MONEDA,BOUCHARD 2052,BAHIA BLANCA,Buenos Aires,0,1,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 08:00hs a 22:00hs ,-38.725226,-62.230122
3822,12349004,KIOSCO BELGRANO,BELGRANO 40,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 08:00hs a 20:00hs ,Sáb. 08:00hs a 20:00hs ,,-38.719415,-62.263611
3618,12049946,KIOSCO GIANNI,ZELARAYAN 1726,BAHIA BLANCA,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 12:30hs y 17:30hs a 21:00hs,Sáb. 09:00hs a 12:30hs y 17:30hs a 21:00hs,,-38.701939,-62.283774
3678,12049964,DRUGSTORE PUNTO,CHICLANA 19,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 09:30hs a 17:30hs ,Sáb. 10:00hs a 12:00hs ,,-38.718318,-62.266348
4102,11949453,POLIRUBRO MITRE,BARTOLOME MITRE 110,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 07:30hs a 20:00hs ,Sáb. 07:30hs a 20:00hs ,,-38.715128,-62.264775
3937,11949411,POLIRUBRO FAUSTO,12 DE OCTUBRE 932,BAHIA BLANCA,Buenos Aires,0,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,,,-38.703629,-62.266145
3959,12449039,MAXIKIOSCO BE HAPPY,FITZ ROY 44,BAHIA BLANCA,Buenos Aires,0,1,1,0,Lun. a Vie. 08:00hs a 19:00hs ,Sáb. 08:00hs a 19:00hs ,,-38.721533,-62.263948
4263,90049055,RAPI CANO O HIGGINS,O HIGGINS 309,BAHIA BLANCA,Buenos Aires,1,1,1,0,Lun. a Vie. 09:30hs a 17:30hs ,Sáb. 10:00hs a 12:00hs ,,-38.722694,-62.269752
