IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
2727,5319297,CARREFOUR EXPRESS (0632),AMENABAR 2710,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.557851,-58.463122
2774,5319027,CARREFOUR EXPRESS (0311),MONROE 2771,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.560298,-58.463337
2776,5319029,CARREFOUR EXPRESS (0313),MONTANESES 2267,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.555858,-58.450205
2783,5319036,CARREFOUR EXPRESS (0320),SUCRE 2480,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.564376,-58.455827
2789,5319041,CARREFOUR EXPRESS (0325),VIDAL 2357,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.561743,-58.462415
3001,5319363,CARREFOUR EXPRESS (671),SUCRE 2774,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 07:30hs a 22:00hs ,Sáb. 07:30hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.565971,-58.458457
3004,5319366,CARREFOUR EXPRESS (391),CABILDO 2865,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:30hs a 22:00hs ,Sáb. 08:30hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.555831,-58.462163
3478,5319374,CARREFOUR EXPRESS (582),AV. CONGRESO 4781,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:30hs a 22:00hs ,Sáb. 08:30hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.567742,-58.486401
3535,5319380,CARREFOUR EXPRESS (0716),CASTANEDA 1836-40,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.553895,-58.436665
3536,5319381,CARREFOUR EXPRESS (0715),AV. CORDOBA 4967,BELGRANO,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.591688,-58.433986
