IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
2988,5319342,CARREFOUR EXPRESS (734),URQUIZA 1013,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:30hs a 22:00hs ,Sáb. 08:30hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.622569,-58.40912
2686,5319289,CARREFOUR EXPRESS (0623),AV. RIVADAVIA 2520,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.609914,-58.402072
2690,5319209,CARREFOUR EXPRESS (0538),H. YRIGOYEN 3254,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.612281,-58.41254
2699,5319217,CARREFOUR EXPRESS (0546),MORENO 1902,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.612794,-58.393297
2724,5319008,CARREFOUR EXPRESS (0248),AV. CORRIENTES 3131,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.604071,-58.409393
2739,5319236,CARREFOUR EXPRESS (0565),ECUADOR 932,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.599147,-58.4061
2741,5319303,CARREFOUR EXPRESS (0640),BOULOGNE SUR MER 431,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.605116,-58.406863
3477,8749127,LA CASA DEL CIUDADANO CONGRESO,AV. RIVADAVIA 1731,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 08:00hs a 20:00hs ,Sáb. 09:00hs a 15:00hs ,,-34.609245,-58.390963
3492,5319376,CARREFOUR EXPRESS (724),AYACUCHO 539,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 11:00hs a 20:00hs ,Dom. 11:00hs a 20:00hs ,-34.6027173,-58.3954903
4034,11949441,DRUGSTORE RK 2,ADOLFO ALSINA 1937,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 10:00hs a 18:00hs ,Sáb. 10:00hs a 18:00hs ,,-34.611603,-58.393871
4038,90001194,C.S. ASISTIDO ABASTO,AV. CORRIENTES 3311,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,Sáb. 09:00hs a 12:30hs ,,-34.604064,-58.412018
4516,11649345,MUNDO VIRTUAL,JEAN JAURES 457,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-34.604621,-58.409132
4232,5319399,CARREFOUR EXPRESS (729),AV.BELGRANO 2160,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:30hs a 22:00hs ,Sáb. 08:30hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.614291,-58.396877
4283,5319404,CARREFOUR EXPRESS (749),ECUADOR 673,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 08:30hs a 22:00hs ,Sáb. 08:30hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.602198,-58.406897
4333,10249949,AGENCIA EL VIEJO BUENO,AV. JUJUY 279,BALVANERA,Capital Federal,0,0,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 09:00hs a 19:00hs ,,-34.612971,-58.40549
4574,12449225,B&G MEGAKIOSCO,AV. RIVADAVIA 3463,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 07:30hs a 21:30hs ,,,-34.610782,-58.415277
4617,12449235,28-10,URIBURU 95,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 07:00hs a 18:00hs ,Sáb. 08:00hs a 13:00hs ,,-34.608488,-58.397506
6712,,NSA AR CONGRESO - PASSARINO VIAJES,RODRIGUEZ PE¿  133,BALVANERA,Capital Federal,1,0,0,0,Lun. a Vie. 0900 A 1900,Sáb. 0900 A 1300,,-34.607939,-58.39086
6743,,NSA AR ONCE OLIMPO,AV. CORRIENTES 2445 GALERIA COMERCIAL LH - PB UF 3,BALVANERA,Capital Federal,1,0,0,0,Lun. a Vie. 0900 A 1800,Sáb. 0900 A 1800,,-34.604607,-58.401133
5012,7502002,PUERTO VIRTUAL RIVA 4,AV RIVADAVIA 2730,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 08:30hs a 14:30hs ,,-34.610081,-58.404979
5058,7505002,PUERTO VIRTUAL RIVA 2,AV RIVADAVIA 2153,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 08:30hs a 14:30hs ,,-34.609529,-58.39698
5086,7506002,PUERTO VIRTUAL RIVA 1,AV RIVADAVIA 3124,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 10:00hs a 18:00hs ,Sáb. 08:00hs a 14:00hs ,,-34.610652,-58.410715
5107,12449319,TOTAL PAYMENT OPEN JUNIN,JUNIN 703,BALVANERA,Capital Federal,0,1,1,0,Lun. a Vie. 10:00hs a 18:00hs ,,,-34.600914,-58.396953
5910,12449375,DRUGSTORE RK 3,MORENO 1696,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 08:00hs a 20:00hs ,,,-34.612605,-58.390139
4971,7502001,PUERTO VIRTUAL RIVA 3,AV RIVADAVIA 2534,BALVANERA,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 08:30hs a 14:30hs ,,-34.609923,-58.402288
